0.000000000000000000e+00 7.071131451189406107e+03 5.000039999840001656e+03 5.000249993750312569e+03
7.071131451189406107e+03 0.000000000000000000e+00 5.000249993750312569e+03 5.000039999840001656e+03
5.000039999840001656e+03 5.000249993750312569e+03 0.000000000000000000e+00 7.071414285699856009e+03
5.000249993750312569e+03 5.000039999840001656e+03 7.071414285699856009e+03 0.000000000000000000e+00
