# ssp_original : /home/psakicki/THESE/CODES/CodePython/acoustyx_toolbox_2/exemple/SSP/SSP_NOAA_dep5645_20030608000000
1.540488772389999895e+03 1.540488772402218501e+03 1.540488772414436880e+03 1.540488772426655260e+03 1.540488772438874093e+03 1.540488772451092473e+03 1.540488772463310852e+03 1.540488772475529231e+03 1.540488772487747838e+03 1.540488772499966444e+03 1.540488772512184823e+03 1.540488772524403430e+03 1.540488772536622037e+03 1.540488772548840416e+03 1.540488772561058795e+03 1.540488772573277174e+03 1.540488772585495781e+03 1.540488772597714387e+03 1.540488772609932539e+03 1.540488772622151373e+03 1.540488772634369980e+03 1.540488772646588359e+03 1.540488772658806738e+03 1.540488772671025345e+03 1.540488772683243724e+03 1.540488772695462330e+03 1.540488772707680710e+03 1.540488772719899316e+03 1.540488772732117923e+03 1.540488772744336075e+03 1.540488772756554681e+03 1.540488772768773288e+03 1.540488772780991667e+03 1.540488772793210273e+03 1.540488772805428880e+03 1.540488772817647259e+03 1.540488772829865866e+03 1.540488772842084018e+03 1.540488772854302624e+03 1.540488772866521231e+03 1.540488772878739610e+03 1.540488772890958217e+03 1.540488772903176823e+03 1.540488772915395202e+03 1.540488772927613809e+03 1.540488772939831961e+03 1.540488772952050567e+03 1.540488772964269174e+03 1.540488772976487553e+03 1.540488772988706160e+03 1.540488773000924766e+03 1.540488773013143145e+03 1.540488773025361752e+03 1.540488773037580131e+03 1.540488773049798510e+03 1.540488773062017344e+03 1.540488773074235496e+03 1.540488773086454103e+03 1.540488773098672709e+03 1.540488773110891088e+03 1.540488773123109695e+03 1.540488773135328074e+03 1.540488773147546453e+03 1.540488773159765287e+03 1.540488773171983667e+03 1.540488773184202046e+03 1.540488773196420652e+03 1.540488773208639032e+03 1.540488773220857411e+03 1.540488773233076017e+03 1.540488773245294624e+03 1.540488773257513230e+03 1.540488773269731610e+03 1.540488773281949989e+03 1.540488773294168595e+03 1.540488773306386975e+03 1.540488773318605354e+03 1.540488773330824188e+03 1.540488773343042567e+03 1.540488773355261173e+03 1.540488773367479553e+03 1.540488773379697932e+03 1.540488773391916538e+03 1.540488773404135145e+03 1.540488773416353297e+03 1.540488773428572131e+03 1.540488773440790510e+03 1.540488773453008889e+03 1.540488773465227496e+03 1.540488773477445875e+03 1.540488773489664482e+03 1.540488773501883088e+03 1.540488773514101467e+03 1.540488773526320074e+03 1.540488773538538453e+03 1.540488773550756832e+03 1.540488773562975439e+03 1.540488773575193818e+03 1.540488773587412425e+03 1.540488773599631031e+03 1.540488773611849410e+03 1.540488773624068017e+03 1.540488773636286624e+03 1.540488773648504775e+03 1.540488773660723382e+03 1.540488773672941761e+03 1.540488773685160368e+03 1.540488773697378974e+03 1.540488773709597353e+03 1.540488773721815960e+03 1.540488773734034567e+03 1.540488773746252718e+03 1.540488773758471325e+03 1.540488773770689932e+03 1.540488773782908311e+03 1.540488773795126917e+03 1.540488773807345297e+03 1.540488773819563903e+03 1.540488773831782510e+03 1.540488773844000661e+03 1.540488773856219268e+03 1.540488773868438102e+03 1.540488773880656254e+03 1.540488773892874860e+03 1.540488773905093240e+03 1.540488773917311846e+03 1.540488773929530225e+03 1.540488773941748605e+03 1.540488773953967439e+03 1.540488773966186045e+03 1.540488773978404197e+03 1.540488773990622803e+03 1.540488774002841410e+03 1.540488774015059789e+03 1.540488774027278168e+03 1.540488774039496548e+03 1.540488774051715382e+03 1.540488774063933761e+03 1.540488774076152140e+03 1.540488774088370747e+03 1.540488774100589353e+03 1.540488774112807732e+03 1.540488774125026112e+03 1.540488774137244718e+03 1.540488774149463325e+03 1.540488774161681704e+03 1.540488774173900083e+03 1.540488774186118690e+03 1.540488774198337296e+03 1.540488774210555675e+03 1.540488774222774282e+03 1.540488774234992889e+03 1.540488774247211268e+03 1.540488774259429647e+03 1.540488774271648026e+03 1.540488774283866633e+03 1.540488774296085239e+03 1.540488774308303618e+03 1.540488774320522225e+03 1.540488774332740832e+03 1.540488774344959211e+03 1.540488774357177590e+03 1.540488774369396197e+03 1.540488774381614576e+03 1.540488774393833182e+03 1.540488774406051562e+03 1.540488774418270168e+03 1.540488774430488775e+03 1.540488774442707154e+03 1.540488774454925533e+03 1.540488774467144140e+03 1.540488774479362519e+03 1.540488774491581125e+03 1.540488774503799505e+03 1.540488774516018111e+03 1.540488774528236718e+03 1.540488774540454870e+03 1.540488774552673476e+03 1.540488774564892083e+03 1.540488774577110462e+03 1.540488774589329068e+03 1.540488774601547675e+03 1.540488774613766054e+03 1.540488774625984661e+03 1.540488774638202813e+03 1.540488774650421419e+03 1.540488774662640026e+03 1.540488774674858632e+03 1.540488774687077012e+03 1.540488774699295618e+03 1.540488774711513997e+03 1.540488774723732604e+03 1.540488774735950983e+03 1.540488774748169362e+03 1.540488774760388196e+03 1.540488774772606348e+03 1.540488774784824955e+03 1.540488774797043561e+03 1.540488774809261940e+03 1.540488774821480547e+03 1.540488774833698926e+03 1.540488774845917305e+03 1.540488774858136139e+03 1.540488774870354291e+03 1.540488774882572898e+03 1.540488774894791504e+03 1.540488774907009883e+03 1.540488774919228490e+03 1.540488774931446869e+03 1.540488774943665476e+03 1.540488774955884082e+03 1.540488774968102462e+03 1.540488774980320841e+03 1.540488774992539447e+03 1.540488775004757827e+03 1.540488775016976206e+03 1.540488775029195040e+03 1.540488775041413419e+03 1.540488775053632025e+03 1.540488775065850405e+03 1.540488775078068784e+03 1.540488775090287390e+03 1.540488775102505770e+03 1.540488775114724149e+03 1.540488775126942983e+03 1.540488775139161362e+03 1.540488775151379969e+03 1.540488775163598348e+03 1.540488775175816727e+03 1.540488775188035333e+03 1.540488775200253940e+03 1.540488775212472319e+03 1.540488775224690926e+03 1.540488775236909305e+03 1.540488775249127684e+03 1.540488775261346291e+03 1.540488775273564670e+03 1.540488775285783277e+03 1.540488775298001883e+03 1.540488775310220262e+03 1.540488775322438869e+03 1.540488775334657475e+03 1.540488775346875627e+03 1.540488775359094234e+03 1.540488775371312613e+03 1.540488775383531220e+03 1.540488775395749826e+03 1.540488775407968205e+03 1.540488775420186812e+03 1.540488775432405419e+03 1.540488775444623570e+03 1.540488775456842177e+03 1.540488775469060556e+03 1.540488775481279163e+03 1.540488775493497769e+03 1.540488775505716148e+03 1.540488775517934755e+03 1.540488775530153362e+03 1.540488775542371513e+03 1.540488775554590120e+03 1.540488775566808954e+03 1.540488775579027106e+03 1.540488775591245712e+03 1.540488775603464092e+03 1.540488775615682698e+03 1.540488775627901305e+03 1.540488775640119457e+03 1.540488775652338063e+03 1.540488775664556897e+03 1.540488775676775049e+03 1.540488775688993655e+03 1.540488775701212262e+03 1.540488775713430641e+03 1.540488775725649020e+03 1.540488775737867400e+03 1.540488775750086234e+03 1.540488775762304840e+03 1.540488775774522992e+03 1.540488775786741598e+03 1.540488775798960205e+03 1.540488775811178584e+03 1.540488775823396963e+03 1.540488775835615570e+03 1.540488775847834177e+03 1.540488775860052556e+03 1.540488775872270935e+03 1.540488775884489542e+03 1.540488775896708148e+03 1.540488775908926527e+03 1.540488775921144907e+03 1.540488775933363740e+03 1.540488775945582120e+03 1.540488775957800499e+03 1.540488775970018878e+03 1.540488775982237485e+03 1.540488775994456091e+03 1.540488776006674470e+03 1.540488776018893077e+03 1.540488776031111684e+03 1.540488776043330063e+03 1.540488776055548442e+03 1.540488776067767049e+03 1.540488776079985428e+03 1.540488776092204034e+03 1.540488776104422413e+03 1.540488776116641020e+03 1.540488776128859627e+03 1.540488776141078006e+03 1.540488776153296385e+03 1.540488776165514992e+03 1.540488776177733371e+03 1.540488776189951977e+03 1.540488776202170357e+03 1.540488776214388963e+03 1.540488776226607570e+03 1.540488776238825949e+03 1.540488776251044328e+03 1.540488776263262935e+03 1.540488776275481314e+03 1.540488776287699920e+03 1.540488776299918527e+03 1.540488776312136906e+03 1.540488776324355513e+03 1.540488776336573665e+03 1.540488776348792271e+03 1.540488776361010878e+03 1.540488776373229484e+03 1.540488776385447864e+03 1.540488776397666470e+03 1.540488776409884849e+03 1.540488776422103456e+03 1.540488776434321835e+03 1.540488776446540214e+03 1.540488776458758821e+03 1.540488776470977427e+03 1.540488776483195807e+03 1.540488776495414413e+03 1.540488776507632792e+03 1.540488776519851399e+03 1.540488776532069778e+03 1.540488776544288157e+03 1.540488776556506991e+03 1.540488776568725143e+03 1.540488776580943750e+03 1.540488776593162356e+03 1.540488776605380735e+03 1.540488776617599342e+03 1.540488776629817721e+03 1.540488776642036328e+03 1.540488776654254934e+03 1.540488776666473314e+03 1.540488776678691693e+03 1.540488776690910299e+03 1.540488776703128678e+03 1.540488776715347285e+03 1.540488776727565664e+03 1.540488776739784271e+03 1.540488776752002877e+03 1.540488776764221257e+03 1.540488776776439636e+03 1.540488776788658242e+03 1.540488776800876849e+03 1.540488776813095001e+03 1.540488776825313835e+03 1.540488776837532214e+03 1.540488776849750820e+03 1.540488776861969200e+03 1.540488776874187579e+03 1.540488776886406185e+03 1.540488776898624792e+03 1.540488776910843171e+03 1.540488776923061778e+03 1.540488776935280157e+03 1.540488776947498764e+03 1.540488776959717143e+03 1.540488776971935522e+03 1.540488776984154129e+03 1.540488776996372735e+03 1.540488777008591114e+03 1.540488777020809721e+03 1.540488777033028327e+03 1.540488777045246479e+03 1.540488777057465086e+03 1.540488777069683465e+03 1.540488777081902072e+03 1.540488777094120678e+03 1.540488777106339057e+03 1.540488777118557664e+03 1.540488777130776270e+03 1.540488777142994422e+03 1.540488777155213029e+03 1.540488777167431408e+03 1.540488777179650242e+03 1.540488777191868621e+03 1.540488777204087000e+03 1.540488777216305607e+03 1.540488777228524214e+03 1.540488777240742365e+03 1.540488777252960972e+03 1.540488777265179806e+03 1.540488777277397958e+03 1.540488777289616564e+03 1.540488777301834944e+03 1.540488777314053550e+03 1.540488777326272157e+03 1.540488777338490308e+03 1.540488777350708915e+03 1.540488777362927749e+03 1.540488777375145901e+03 1.540488777387364507e+03 1.540488777399583114e+03 1.540488777411801493e+03 1.540488777424020100e+03 1.540488777436238252e+03 1.540488777448457085e+03 1.540488777460675692e+03 1.540488777472893844e+03 1.540488777485112450e+03 1.540488777497331057e+03 1.540488777509549436e+03 1.540488777521767815e+03 1.540488777533986422e+03 1.540488777546205029e+03 1.540488777558423635e+03 1.540488777570641787e+03 1.540488777582860394e+03 1.540488777595079000e+03 1.540488777607297379e+03 1.540488777619515758e+03 1.540488777631734592e+03 1.540488777643952972e+03 1.540488777656171351e+03 1.540488777668389730e+03 1.540488777680608337e+03 1.540488777692826943e+03 1.540488777705045322e+03 1.540488777717263929e+03 1.540488777729482536e+03 1.540488777741700915e+03 1.540488777753919294e+03 1.540488777766137900e+03 1.540488777778356280e+03 1.540488777790574886e+03 1.540488777802793265e+03 1.540488777815011872e+03 1.540488777827230479e+03 1.540488777839448858e+03 1.540488777851667237e+03 1.540488777863885844e+03 1.540488777876104223e+03 1.540488777888322829e+03 1.540488777900541209e+03 1.540488777912759815e+03 1.540488777924978422e+03 1.540488777937196801e+03 1.540488777949415180e+03 1.540488777961633787e+03 1.540488777973852166e+03 1.540488777986070772e+03 1.540488777998289379e+03 1.540488778010507758e+03 1.540488778022726365e+03 1.540488778034944744e+03 1.540488778047163123e+03 1.540488778059381730e+03 1.540488778071600336e+03 1.540488778083818715e+03 1.540488778096037322e+03 1.540488778108255701e+03 1.540488778120474308e+03 1.540488778132692460e+03 1.540488778144911066e+03 1.540488778157129673e+03 1.540488778169348279e+03 1.540488778181566659e+03 1.540488778193785265e+03 1.540488778206003644e+03 1.540488778218222251e+03 1.540488778230440630e+03 1.540488778242659009e+03 1.540488778254877843e+03 1.540488778267096222e+03 1.540488778279314602e+03 1.540488778291533208e+03 1.540488778303751587e+03 1.540488778315970194e+03 1.540488778328188573e+03 1.540488778340407180e+03 1.540488778352625786e+03 1.540488778364844165e+03 1.540488778377062545e+03 1.540488778389281151e+03 1.540488778401499530e+03 1.540488778413718137e+03 1.540488778425936516e+03 1.540488778438155123e+03 1.540488778450373729e+03 1.540488778462592109e+03 1.540488778474810488e+03 1.540488778487029094e+03 1.540488778499247474e+03 1.540488778511466080e+03 1.540488778523684687e+03 1.540488778535903066e+03 1.540488778548121672e+03 1.540488778560340052e+03 1.540488778572558431e+03 1.540488778584777037e+03 1.540488778596995644e+03 1.540488778609214023e+03 1.540488778621432630e+03 1.540488778633651009e+03 1.540488778645869616e+03 1.540488778658087995e+03 1.540488778670306374e+03 1.540488778682524980e+03 1.540488778694743587e+03 1.540488778706961966e+03 1.540488778719180573e+03 1.540488778731399179e+03 1.540488778743617559e+03 1.540488778755835938e+03 1.540488778768054317e+03 1.540488778780272924e+03 1.540488778792491530e+03 1.540488778804709909e+03 1.540488778816928516e+03 1.540488778829147122e+03 1.540488778841365274e+03 1.540488778853583881e+03 1.540488778865802260e+03 1.540488778878021094e+03 1.540488778890239473e+03 1.540488778902457852e+03 1.540488778914676459e+03 1.540488778926895066e+03 1.540488778939113217e+03 1.540488778951331824e+03 1.540488778963550430e+03 1.540488778975769037e+03 1.540488778987987416e+03 1.540488779000205795e+03 1.540488779012424402e+03 1.540488779024643009e+03 1.540488779036861160e+03 1.540488779049079767e+03 1.540488779061298601e+03 1.540488779073516753e+03 1.540488779085735359e+03 1.540488779097953966e+03 1.540488779110172345e+03 1.540488779122390952e+03 1.540488779134609103e+03 1.540488779146827937e+03 1.540488779159046544e+03 1.540488779171264696e+03 1.540488779183483302e+03 1.540488779195701909e+03 1.540488779207920288e+03 1.540488779220138895e+03 1.540488779232357047e+03 1.540488779244575881e+03 1.540488779256794487e+03 1.540488779269012639e+03 1.540488779281231245e+03 1.540488779293449852e+03 1.540488779305668231e+03 1.540488779317886610e+03 1.540488779330105444e+03 1.540488779342323824e+03 1.540488779354542430e+03 1.540488779366760582e+03 1.540488779378979189e+03 1.540488779391197795e+03 1.540488779403416174e+03 1.540488779415634781e+03 1.540488779427853387e+03 1.540488779440071767e+03 1.540488779452290146e+03 1.540488779464508525e+03 1.540488779476727132e+03 1.540488779488945738e+03 1.540488779501164117e+03 1.540488779513382724e+03 1.540488779525601331e+03 1.540488779537819710e+03 1.540488779550038089e+03 1.540488779562256695e+03 1.540488779574475075e+03 1.540488779586693681e+03 1.540488779598912060e+03 1.540488779611130667e+03 1.540488779623349274e+03 1.540488779635567653e+03 1.540488779647786032e+03 1.540488779660004639e+03 1.540488779672223018e+03 1.540488779684441624e+03 1.540488779696660231e+03 1.540488779708878610e+03 1.540488779721097217e+03 1.540488779733315596e+03 1.540488779745533975e+03 1.540488779757752582e+03 1.540488779769971188e+03 1.540488779782189567e+03 1.540488779794408174e+03 1.540488779806626553e+03 1.540488779818845160e+03 1.540488779831063539e+03 1.540488779843281918e+03 1.540488779855500525e+03 1.540488779867719131e+03 1.540488779879937510e+03 1.540488779892156117e+03 1.540488779904374496e+03 1.540488779916593103e+03 1.540488779928811482e+03 1.540488779941029861e+03 1.540488779953248695e+03 1.540488779965467074e+03 1.540488779977685454e+03 1.540488779989904060e+03 1.540488780002122439e+03 1.540488780014341046e+03 1.540488780026559425e+03 1.540488780038778032e+03 1.540488780050996638e+03 1.540488780063215017e+03 1.540488780075433397e+03 1.540488780087652003e+03 1.540488780099870382e+03 1.540488780112088989e+03 1.540488780124307368e+03 1.540488780136525975e+03 1.540488780148744581e+03 1.540488780160962961e+03 1.540488780173181340e+03 1.540488780185399946e+03 1.540488780197618325e+03 1.540488780209836932e+03 1.540488780222055539e+03 1.540488780234273918e+03 1.540488780246492524e+03 1.540488780258710904e+03 1.540488780270929283e+03 1.540488780283147889e+03 1.540488780295366496e+03 1.540488780307584875e+03 1.540488780319803482e+03 1.540488780332021861e+03 1.540488780344240467e+03 1.540488780356458847e+03 1.540488780368677226e+03 1.540488780380895832e+03 1.540488780393114439e+03 1.540488780405332818e+03 1.540488780417551425e+03 1.540488780429769804e+03 1.540488780441988411e+03 1.540488780454206790e+03 1.540488780466425169e+03 1.540488780478643775e+03 1.540488780490862382e+03 1.540488780503080761e+03 1.540488780515299368e+03 1.540488780527517974e+03 1.540488780539736354e+03 1.540488780551954733e+03 1.540488780564173112e+03 1.540488780576391946e+03 1.540488780588610325e+03 1.540488780600828704e+03 1.540488780613047311e+03 1.540488780625265917e+03 1.540488780637484069e+03 1.540488780649702676e+03 1.540488780661921282e+03 1.540488780674139889e+03 1.540488780686358268e+03 1.540488780698576647e+03 1.540488780710795254e+03 1.540488780723013861e+03 1.540488780735232012e+03 1.540488780747450619e+03 1.540488780759669453e+03 1.540488780771887832e+03 1.540488780784106211e+03 1.540488780796324590e+03 1.540488780808543197e+03 1.540488780820761804e+03 1.540488780832979955e+03 1.540488780845198789e+03 1.540488780857417396e+03 1.540488780869635548e+03 1.540488780881854154e+03 1.540488780894072761e+03 1.540488780906291140e+03 1.540488780918509747e+03 1.540488780930727899e+03 1.540488780942946732e+03 1.540488780955165339e+03 1.540488780967383491e+03 1.540488780979602097e+03 1.540488780991820704e+03 1.540488781004039083e+03 1.540488781016257690e+03 1.540488781028476296e+03 1.540488781040694676e+03 1.540488781052913282e+03 1.540488781065131434e+03 1.540488781077350041e+03 1.540488781089568647e+03 1.540488781101787026e+03 1.540488781114005633e+03 1.540488781126224239e+03 1.540488781138442619e+03 1.540488781150661225e+03 1.540488781162879377e+03 1.540488781175097984e+03 1.540488781187316590e+03 1.540488781199534969e+03 1.540488781211753576e+03 1.540488781223972182e+03 1.540488781236190562e+03 1.540488781248408941e+03 1.540488781260627547e+03 1.540488781272845927e+03 1.540488781285064533e+03 1.540488781297282912e+03 1.540488781309501519e+03 1.540488781321720126e+03 1.540488781333938505e+03 1.540488781346156884e+03 1.540488781358375491e+03 1.540488781370593870e+03 1.540488781382812704e+03 1.540488781395031083e+03 1.540488781407249462e+03 1.540488781419468069e+03 1.540488781431686448e+03 1.540488781443904827e+03 1.540488781456123434e+03 1.540488781468341813e+03 1.540488781480560419e+03 1.540488781492779026e+03 1.540488781504997405e+03 1.540488781517216012e+03 1.540488781529434391e+03 1.540488781541652770e+03 1.540488781553871377e+03 1.540488781566089983e+03 1.540488781578308362e+03 1.540488781590526969e+03 1.540488781602745348e+03 1.540488781614963955e+03 1.540488781627182561e+03 1.540488781639400713e+03 1.540488781651619547e+03 1.540488781663837926e+03 1.540488781676056306e+03 1.540488781688274912e+03 1.540488781700493291e+03 1.540488781712711898e+03 1.540488781724930277e+03 1.540488781737148884e+03 1.540488781749367490e+03 1.540488781761585869e+03 1.540488781773804249e+03 1.540488781786022855e+03 1.540488781798241234e+03 1.540488781810459841e+03 1.540488781822678220e+03 1.540488781834896827e+03 1.540488781847115433e+03 1.540488781859334040e+03 1.540488781871552192e+03 1.540488781883770798e+03 1.540488781895989177e+03 1.540488781908207784e+03 1.540488781920426391e+03 1.540488781932644770e+03 1.540488781944863376e+03 1.540488781957081756e+03 1.540488781969300135e+03 1.540488781981518741e+03 1.540488781993737348e+03 1.540488782005955727e+03 1.540488782018174334e+03 1.540488782030392713e+03 1.540488782042611319e+03 1.540488782054829699e+03 1.540488782067048078e+03 1.540488782079266684e+03 1.540488782091485291e+03 1.540488782103703670e+03 1.540488782115922277e+03 1.540488782128140656e+03 1.540488782140359262e+03 1.540488782152577642e+03 1.540488782164796021e+03 1.540488782177014627e+03 1.540488782189233234e+03 1.540488782201451613e+03 1.540488782213670220e+03 1.540488782225888826e+03 1.540488782238107206e+03 1.540488782250325585e+03 1.540488782262543964e+03 1.540488782274762571e+03 1.540488782286981177e+03 1.540488782299199556e+03 1.540488782311418163e+03 1.540488782323636769e+03 1.540488782335855149e+03 1.540488782348073528e+03 1.540488782360292134e+03 1.540488782372510741e+03 1.540488782384729120e+03 1.540488782396947499e+03 1.540488782409166106e+03 1.540488782421384713e+03 1.540488782433602864e+03 1.540488782445821471e+03 1.540488782458040305e+03 1.540488782470258684e+03 1.540488782482477063e+03 1.540488782494695442e+03 1.540488782506914049e+03 1.540488782519132656e+03 1.540488782531350807e+03 1.540488782543569414e+03 1.540488782555788248e+03 1.540488782568006627e+03 1.540488782580225006e+03 1.540488782592443613e+03 1.540488782604661992e+03 1.540488782616880599e+03 1.540488782629098750e+03 1.540488782641317584e+03 1.540488782653536191e+03 1.540488782665754343e+03 1.540488782677972949e+03 1.540488782690191556e+03 1.540488782702409935e+03 1.540488782714628542e+03 1.540488782726847148e+03 1.540488782739065527e+03 1.540488782751284134e+03 1.540488782763502286e+03 1.540488782775720892e+03 1.540488782787939499e+03 1.540488782800157878e+03 1.540488782812376485e+03 1.540488782824595091e+03 1.540488782836813471e+03 1.540488782849032077e+03 1.540488782861250229e+03 1.540488782873468836e+03 1.540488782885687442e+03 1.540488782897905821e+03 1.540488782910124428e+03 1.540488782922343034e+03 1.540488782934561414e+03 1.540488782946780020e+03 1.540488782958998399e+03 1.540488782971216779e+03 1.540488782983435385e+03 1.540488782995653764e+03 1.540488783007872371e+03 1.540488783020090978e+03 1.540488783032309357e+03 1.540488783044527736e+03 1.540488783056746342e+03 1.540488783068964722e+03 1.540488783081183556e+03 1.540488783093401707e+03 1.540488783105620314e+03 1.540488783117838921e+03 1.540488783130057300e+03 1.540488783142275679e+03 1.540488783154494286e+03 1.540488783166712665e+03 1.540488783178931499e+03 1.540488783191149878e+03 1.540488783203368257e+03 1.540488783215586864e+03 1.540488783227805243e+03 1.540488783240023622e+03 1.540488783252242229e+03 1.540488783264460835e+03 1.540488783276679214e+03 1.540488783288897821e+03 1.540488783301116200e+03 1.540488783313334807e+03 1.540488783325553413e+03 1.540488783337771565e+03 1.540488783349990399e+03 1.540488783362208778e+03 1.540488783374427157e+03 1.540488783386645764e+03 1.540488783398864143e+03 1.540488783411082750e+03 1.540488783423301356e+03 1.540488783435519508e+03 1.540488783447738342e+03 1.540488783459956721e+03 1.540488783472175101e+03 1.540488783484393707e+03 1.540488783496612086e+03 1.540488783508830693e+03 1.540488783521049072e+03 1.540488783533267679e+03 1.540488783545486285e+03 1.540488783557704892e+03 1.540488783569923044e+03 1.540488783582141650e+03 1.540488783594360029e+03 1.540488783606578636e+03 1.540488783618797243e+03 1.540488783631015622e+03 1.540488783643234228e+03 1.540488783655452835e+03 1.540488783667670987e+03 1.540488783679889593e+03 1.540488783692108200e+03 1.540488783704326579e+03 1.540488783716545186e+03 1.540488783728763565e+03 1.540488783740982171e+03 1.540488783753200551e+03 1.540488783765418930e+03 1.540488783777637536e+03 1.540488783789856143e+03 1.540488783802074522e+03 1.540488783814293129e+03 1.540488783826511508e+03 1.540488783838730114e+03 1.540488783850948494e+03 1.540488783863166873e+03 1.540488783875385479e+03 1.540488783887604313e+03 1.540488783899822465e+03 1.540488783912041072e+03 1.540488783924259678e+03 1.540488783936478058e+03 1.540488783948696437e+03 1.540488783960914816e+03 1.540488783973133422e+03 1.540488783985352029e+03 1.540488783997570408e+03 1.540488784009789015e+03 1.540488784022007621e+03 1.540488784034226001e+03 1.540488784046444380e+03 1.540488784058662986e+03 1.540488784070881593e+03 1.540488784083099972e+03 1.540488784095318351e+03 1.540488784107536958e+03 1.540488784119755564e+03 1.540488784131973944e+03 1.540488784144192323e+03 1.540488784156411157e+03 1.540488784168629536e+03 1.540488784180847915e+03 1.540488784193066294e+03 1.540488784205284901e+03 1.540488784217503508e+03 1.540488784229721659e+03 1.540488784241940266e+03 1.540488784254159100e+03 1.540488784266377479e+03 1.540488784278595858e+03 1.540488784290814465e+03 1.540488784303032844e+03 1.540488784315251451e+03 1.540488784327469602e+03 1.540488784339688436e+03 1.540488784351907043e+03 1.540488784364125422e+03 1.540488784376343801e+03 1.540488784388562408e+03 1.540488784400780787e+03 1.540488784412999394e+03 1.540488784425217773e+03 1.540488784437436379e+03 1.540488784449654986e+03 1.540488784461873138e+03 1.540488784474091744e+03 1.540488784486310351e+03 1.540488784498528730e+03 1.540488784510747337e+03 1.540488784522965943e+03 1.540488784535184323e+03 1.540488784547402929e+03 1.540488784559621081e+03 1.540488784571839687e+03 1.540488784584058294e+03 1.540488784596276673e+03
