# ssp_original : /home/psakicki/CODES/acoustyx_toolbox_2_py3//exemple/input_data_for_simulation/SSP/SSP_NOAA_dep5645_20030608000000
1.533342279208950004e+03 1.533321884545300009e+03 1.533300887228966758e+03 1.533279889912633280e+03 1.533258892596300029e+03 1.533237895279966551e+03 1.533216897963633301e+03 1.533195900647300050e+03 1.533174903330966572e+03 1.533153906014633321e+03 1.533132908698300071e+03 1.533111911381966593e+03 1.533090914065633342e+03 1.533069916749299864e+03 1.533048919432966613e+03 1.533027922116633363e+03 1.533006924800299885e+03 1.532985927483966634e+03 1.532964930167633383e+03 1.532943932851299905e+03 1.532922935534966655e+03 1.532901938218633404e+03 1.532880940902299926e+03 1.532859943585966676e+03 1.532838946269633198e+03 1.532817948953299947e+03 1.532796951636966696e+03 1.532775954320633218e+03 1.532754957004299968e+03 1.532733959687966717e+03 1.532712962371633239e+03 1.532691965055299988e+03 1.532670967738966738e+03 1.532649970422633260e+03 1.532628973106300009e+03 1.532607975789966531e+03 1.532586978473633280e+03 1.532565981157300030e+03 1.532544983840966552e+03 1.532523986524633301e+03 1.532502989208300050e+03 1.532481991891966572e+03 1.532460994575633322e+03 1.532439997259299844e+03 1.532418999942966593e+03 1.532398002626633343e+03 1.532377005310299865e+03 1.532356007993966614e+03 1.532335010677633363e+03 1.532314013361299885e+03 1.532293016044966635e+03 1.532272018728633384e+03 1.532251021412299906e+03 1.532230024095966655e+03 1.532209026779633177e+03 1.532188029463299927e+03 1.532167032146966676e+03 1.532146034830633198e+03 1.532125037514299947e+03 1.532104040197966697e+03 1.532083042881633219e+03 1.532062045565299968e+03 1.532041048248966717e+03 1.532020050932633239e+03 1.531999053616299989e+03 1.531978056299966511e+03 1.531957058983633260e+03 1.531936061667300010e+03 1.531915064350966531e+03 1.531894067034633281e+03 1.531873069718300030e+03 1.531852072401966552e+03 1.531831075085633302e+03 1.531810077769299824e+03 1.531789080452966573e+03 1.531768083136633322e+03 1.531747085820299844e+03 1.531726088503966594e+03 1.531705091187633343e+03 1.531684093871299865e+03 1.531663096554966614e+03 1.531642099238633364e+03 1.531621101922299886e+03 1.531600104605966635e+03 1.531579107289633157e+03 1.531558109973299906e+03 1.531537112656966656e+03 1.531516115340633178e+03 1.531495118024299927e+03 1.531474120707966676e+03 1.531453123391633198e+03 1.531432126075299948e+03 1.531411128758966697e+03 1.531390131442633219e+03 1.531369134126299969e+03 1.531348136809966491e+03 1.531327139493633240e+03 1.531306142177299989e+03 1.531285144860966511e+03 1.531264147544633261e+03
1.523366524341724926e+03 1.523351096103275040e+03 1.523336505684691701e+03 1.523321915266108363e+03 1.523307324847525024e+03 1.523292734428941685e+03 1.523278144010358346e+03 1.523263553591775008e+03 1.523248963173191669e+03 1.523234372754608330e+03 1.523219782336024991e+03 1.523205191917441653e+03 1.523190601498858314e+03 1.523176011080274975e+03 1.523161420661691636e+03 1.523146830243108298e+03 1.523132239824524959e+03 1.523117649405941620e+03 1.523103058987358281e+03 1.523088468568774942e+03 1.523073878150191604e+03 1.523059287731608265e+03 1.523044697313024926e+03 1.523030106894441587e+03 1.523015516475858249e+03 1.523000926057274910e+03 1.522986335638691571e+03 1.522971745220108232e+03 1.522957154801524894e+03 1.522942564382941555e+03 1.522927973964358216e+03 1.522913383545774877e+03 1.522898793127191539e+03 1.522884202708608200e+03 1.522869612290024861e+03 1.522855021871441522e+03 1.522840431452858184e+03 1.522825841034275072e+03 1.522811250615691733e+03 1.522796660197108395e+03 1.522782069778525056e+03 1.522767479359941717e+03 1.522752888941358378e+03 1.522738298522775040e+03 1.522723708104191701e+03 1.522709117685608362e+03 1.522694527267025023e+03 1.522679936848441685e+03 1.522665346429858346e+03 1.522650756011275007e+03 1.522636165592691668e+03 1.522621575174108330e+03 1.522606984755524991e+03 1.522592394336941652e+03 1.522577803918358313e+03 1.522563213499774974e+03 1.522548623081191636e+03 1.522534032662608297e+03 1.522519442244024958e+03 1.522504851825441619e+03 1.522490261406858281e+03 1.522475670988274942e+03 1.522461080569691603e+03 1.522446490151108264e+03 1.522431899732524926e+03 1.522417309313941587e+03 1.522402718895358248e+03 1.522388128476774909e+03 1.522373538058191571e+03 1.522358947639608232e+03 1.522344357221024893e+03 1.522329766802441554e+03 1.522315176383858216e+03 1.522300585965274877e+03 1.522285995546691538e+03 1.522271405128108199e+03 1.522256814709524861e+03 1.522242224290941749e+03 1.522227633872358410e+03 1.522213043453775072e+03 1.522198453035191733e+03 1.522183862616608394e+03 1.522169272198025055e+03 1.522154681779441717e+03 1.522140091360858378e+03 1.522125500942275039e+03 1.522110910523691700e+03 1.522096320105108362e+03 1.522081729686525023e+03 1.522067139267941684e+03 1.522052548849358345e+03 1.522037958430775006e+03 1.522023368012191668e+03 1.522008777593608329e+03 1.521994187175024990e+03 1.521979596756441651e+03 1.521965006337858313e+03 1.521950415919274974e+03 1.521935825500691635e+03 1.521921235082108296e+03
1.517700487094516575e+03 1.517689535893524862e+03 1.517678655964108202e+03 1.517667776034691542e+03 1.517656896105274882e+03 1.517646016175858222e+03 1.517635136246441562e+03 1.517624256317024901e+03 1.517613376387608241e+03 1.517602496458191581e+03 1.517591616528774921e+03 1.517580736599358261e+03 1.517569856669941601e+03 1.517558976740524940e+03 1.517548096811108280e+03 1.517537216881691620e+03 1.517526336952274960e+03 1.517515457022858300e+03 1.517504577093441640e+03 1.517493697164024979e+03 1.517482817234608319e+03 1.517471937305191659e+03 1.517461057375774999e+03 1.517450177446358339e+03 1.517439297516941679e+03 1.517428417587525018e+03 1.517417537658108358e+03 1.517406657728691698e+03 1.517395777799275038e+03 1.517384897869858150e+03 1.517374017940441490e+03 1.517363138011024830e+03 1.517352258081608170e+03 1.517341378152191510e+03 1.517330498222774850e+03 1.517319618293358189e+03 1.517308738363941529e+03 1.517297858434524869e+03 1.517286978505108209e+03 1.517276098575691549e+03 1.517265218646274889e+03 1.517254338716858229e+03 1.517243458787441568e+03 1.517232578858024908e+03 1.517221698928608248e+03 1.517210818999191588e+03 1.517199939069774928e+03 1.517189059140358268e+03 1.517178179210941607e+03 1.517167299281524947e+03 1.517156419352108287e+03 1.517145539422691627e+03 1.517134659493274967e+03 1.517123779563858307e+03 1.517112899634441646e+03 1.517102019705024986e+03 1.517091139775608326e+03 1.517080259846191666e+03 1.517069379916775006e+03 1.517058499987358346e+03 1.517047620057941685e+03 1.517036740128525025e+03 1.517025860199108365e+03 1.517014980269691705e+03 1.517004100340275045e+03 1.516993220410858385e+03 1.516982340481441724e+03 1.516971460552025064e+03 1.516960580622608404e+03 1.516949700693191517e+03 1.516938820763774856e+03 1.516927940834358196e+03 1.516917060904941536e+03 1.516906180975524876e+03 1.516895301046108216e+03 1.516884421116691556e+03 1.516873541187274895e+03 1.516862661257858235e+03 1.516851781328441575e+03 1.516840901399024915e+03 1.516830021469608255e+03 1.516819141540191595e+03 1.516808261610774935e+03 1.516797381681358274e+03 1.516786501751941614e+03 1.516775621822524954e+03 1.516764741893108294e+03 1.516753861963691634e+03 1.516742982034274974e+03 1.516732102104858313e+03 1.516721222175441653e+03 1.516710342246024993e+03 1.516699462316608333e+03 1.516688582387191673e+03 1.516677702457775013e+03 1.516666822528358352e+03 1.516655942598941692e+03 1.516645062669525032e+03 1.516634182740108372e+03 1.516623302810691712e+03
1.504595482300675030e+03 1.504596010719049900e+03 1.504597370140216526e+03 1.504598729561383379e+03 1.504600088982550005e+03 1.504601448403716631e+03 1.504602807824883257e+03 1.504604167246049883e+03 1.504605526667216736e+03 1.504606886088383362e+03 1.504608245509549988e+03 1.504609604930716614e+03 1.504610964351883240e+03 1.504612323773049866e+03 1.504613683194216719e+03 1.504615042615383345e+03 1.504616402036549971e+03 1.504617761457716597e+03 1.504619120878883223e+03 1.504620480300050076e+03 1.504621839721216702e+03 1.504623199142383328e+03 1.504624558563549954e+03 1.504625917984716580e+03 1.504627277405883206e+03 1.504628636827050059e+03 1.504629996248216685e+03 1.504631355669383311e+03 1.504632715090549937e+03 1.504634074511716562e+03 1.504635433932883416e+03 1.504636793354050042e+03 1.504638152775216668e+03 1.504639512196383293e+03 1.504640871617549919e+03 1.504642231038716545e+03 1.504643590459883399e+03 1.504644949881050024e+03 1.504646309302216650e+03 1.504647668723383276e+03 1.504649028144549902e+03 1.504650387565716755e+03 1.504651746986883381e+03 1.504653106408050007e+03 1.504654465829216633e+03 1.504655825250383259e+03 1.504657184671550112e+03 1.504658544092716738e+03 1.504659903513883364e+03 1.504661262935049990e+03 1.504662622356216616e+03 1.504663981777383242e+03 1.504665341198550095e+03 1.504666700619716721e+03 1.504668060040883347e+03 1.504669419462049973e+03 1.504670778883216599e+03 1.504672138304383452e+03 1.504673497725550078e+03 1.504674857146716704e+03 1.504676216567883330e+03 1.504677575989049956e+03 1.504678935410216582e+03 1.504680294831383435e+03 1.504681654252550061e+03 1.504683013673716687e+03 1.504684373094883313e+03 1.504685732516049939e+03 1.504687091937216792e+03 1.504688451358383418e+03 1.504689810779550044e+03 1.504691170200716670e+03 1.504692529621883295e+03 1.504693889043049921e+03 1.504695248464216775e+03 1.504696607885383401e+03 1.504697967306550026e+03 1.504699326727716652e+03 1.504700686148883278e+03 1.504702045570050132e+03 1.504703404991216757e+03 1.504704764412383383e+03 1.504706123833550009e+03 1.504707483254716635e+03 1.504708842675883261e+03 1.504710202097050114e+03 1.504711561518216740e+03 1.504712920939383366e+03 1.504714280360549992e+03 1.504715639781716618e+03 1.504716999202883471e+03 1.504718358624050097e+03 1.504719718045216723e+03 1.504721077466383349e+03 1.504722436887549975e+03 1.504723796308716601e+03 1.504725155729883454e+03 1.504726515151050080e+03 1.504727874572216706e+03 1.504729233993383332e+03
1.496349556926566720e+03 1.496343648798399954e+03 1.496337244207733193e+03 1.496330839617066658e+03 1.496324435026399897e+03 1.496318030435733363e+03 1.496311625845066601e+03 1.496305221254400067e+03 1.496298816663733305e+03 1.496292412073066544e+03 1.496286007482400009e+03 1.496279602891733248e+03 1.496273198301066714e+03 1.496266793710399952e+03 1.496260389119733190e+03 1.496253984529066656e+03 1.496247579938399895e+03 1.496241175347733360e+03 1.496234770757066599e+03 1.496228366166400065e+03 1.496221961575733303e+03 1.496215556985066542e+03 1.496209152394400007e+03 1.496202747803733246e+03 1.496196343213066712e+03 1.496189938622399950e+03 1.496183534031733188e+03 1.496177129441066654e+03 1.496170724850399893e+03 1.496164320259733358e+03 1.496157915669066597e+03 1.496151511078400063e+03 1.496145106487733301e+03 1.496138701897066539e+03 1.496132297306400005e+03 1.496125892715733244e+03 1.496119488125066709e+03 1.496113083534399948e+03 1.496106678943733186e+03 1.496100274353066652e+03 1.496093869762399891e+03 1.496087465171733356e+03 1.496081060581066595e+03 1.496074655990400061e+03 1.496068251399733299e+03 1.496061846809066537e+03 1.496055442218400003e+03 1.496049037627733242e+03 1.496042633037066707e+03 1.496036228446399946e+03 1.496029823855733184e+03 1.496023419265066650e+03 1.496017014674399888e+03 1.496010610083733354e+03 1.496004205493066593e+03 1.495997800902400058e+03 1.495991396311733297e+03 1.495984991721066535e+03 1.495978587130400001e+03 1.495972182539733240e+03 1.495965777949066705e+03 1.495959373358399944e+03 1.495952968767733182e+03 1.495946564177066648e+03 1.495940159586399886e+03 1.495933754995733352e+03 1.495927350405066591e+03 1.495920945814400056e+03 1.495914541223733295e+03 1.495908136633066533e+03 1.495901732042399999e+03 1.495895327451733237e+03 1.495888922861066703e+03 1.495882518270399942e+03 1.495876113679733180e+03 1.495869709089066646e+03 1.495863304498399884e+03 1.495856899907733350e+03 1.495850495317066589e+03 1.495844090726400054e+03 1.495837686135733293e+03 1.495831281545066531e+03 1.495824876954399997e+03 1.495818472363733235e+03 1.495812067773066701e+03 1.495805663182399940e+03 1.495799258591733178e+03 1.495792854001066644e+03 1.495786449410399882e+03 1.495780044819733348e+03 1.495773640229066586e+03 1.495767235638400052e+03 1.495760831047733291e+03 1.495754426457066529e+03 1.495748021866399995e+03 1.495741617275733233e+03 1.495735212685066699e+03 1.495728808094399938e+03 1.495722403503733176e+03 1.495715998913066642e+03
1.494266229424158382e+03 1.494266683349449977e+03 1.494267726659950085e+03 1.494268769970449966e+03 1.494269813280950075e+03 1.494270856591449956e+03 1.494271899901950064e+03 1.494272943212449945e+03 1.494273986522950054e+03 1.494275029833449935e+03 1.494276073143950043e+03 1.494277116454449924e+03 1.494278159764950033e+03 1.494279203075449914e+03 1.494280246385950022e+03 1.494281289696449903e+03 1.494282333006950012e+03 1.494283376317449893e+03 1.494284419627950001e+03 1.494285462938450110e+03 1.494286506248949991e+03 1.494287549559450099e+03 1.494288592869949980e+03 1.494289636180450088e+03 1.494290679490949969e+03 1.494291722801450078e+03 1.494292766111949959e+03 1.494293809422450067e+03 1.494294852732949948e+03 1.494295896043450057e+03 1.494296939353949938e+03 1.494297982664450046e+03 1.494299025974949927e+03 1.494300069285450036e+03 1.494301112595949917e+03 1.494302155906450025e+03 1.494303199216949906e+03 1.494304242527450015e+03 1.494305285837949896e+03 1.494306329148450004e+03 1.494307372458950113e+03 1.494308415769449994e+03 1.494309459079950102e+03 1.494310502390449983e+03 1.494311545700950091e+03 1.494312589011449973e+03 1.494313632321950081e+03 1.494314675632449962e+03 1.494315718942950070e+03 1.494316762253449951e+03 1.494317805563950060e+03 1.494318848874449941e+03 1.494319892184950049e+03 1.494320935495449930e+03 1.494321978805950039e+03 1.494323022116449920e+03 1.494324065426950028e+03 1.494325108737449909e+03 1.494326152047950018e+03 1.494327195358450126e+03 1.494328238668950007e+03 1.494329281979450116e+03 1.494330325289949997e+03 1.494331368600450105e+03 1.494332411910949986e+03 1.494333455221450095e+03 1.494334498531949976e+03 1.494335541842450084e+03 1.494336585152949965e+03 1.494337628463450073e+03 1.494338671773949955e+03 1.494339715084450063e+03 1.494340758394949944e+03 1.494341801705450052e+03 1.494342845015949933e+03 1.494343888326450042e+03 1.494344931636949923e+03 1.494345974947450031e+03 1.494347018257949912e+03 1.494348061568450021e+03 1.494349104878950129e+03 1.494350148189450010e+03 1.494351191499950119e+03 1.494352234810450000e+03 1.494353278120950108e+03 1.494354321431449989e+03 1.494355364741950098e+03 1.494356408052449979e+03 1.494357451362950087e+03 1.494358494673449968e+03 1.494359537983950077e+03 1.494360581294449958e+03 1.494361624604950066e+03 1.494362667915449947e+03 1.494363711225950055e+03 1.494364754536449936e+03 1.494365797846950045e+03 1.494366841157449926e+03 1.494367884467950034e+03 1.494368927778450143e+03
1.490355679929758253e+03 1.490355417493174855e+03 1.490355957352258201e+03 1.490356497211341548e+03 1.490357037070424894e+03 1.490357576929508241e+03 1.490358116788591587e+03 1.490358656647674934e+03 1.490359196506758281e+03 1.490359736365841627e+03 1.490360276224924974e+03 1.490360816084008320e+03 1.490361355943091667e+03 1.490361895802175013e+03 1.490362435661258360e+03 1.490362975520341479e+03 1.490363515379424825e+03 1.490364055238508172e+03 1.490364595097591518e+03 1.490365134956674865e+03 1.490365674815758211e+03 1.490366214674841558e+03 1.490366754533924905e+03 1.490367294393008251e+03 1.490367834252091598e+03 1.490368374111174944e+03 1.490368913970258291e+03 1.490369453829341637e+03 1.490369993688424984e+03 1.490370533547508330e+03 1.490371073406591677e+03 1.490371613265675023e+03 1.490372153124758370e+03 1.490372692983841716e+03 1.490373232842925063e+03 1.490373772702008182e+03 1.490374312561091529e+03 1.490374852420174875e+03 1.490375392279258222e+03 1.490375932138341568e+03 1.490376471997424915e+03 1.490377011856508261e+03 1.490377551715591608e+03 1.490378091574674954e+03 1.490378631433758301e+03 1.490379171292841647e+03 1.490379711151924994e+03 1.490380251011008340e+03 1.490380790870091687e+03 1.490381330729175033e+03 1.490381870588258380e+03 1.490382410447341726e+03 1.490382950306425073e+03 1.490383490165508420e+03 1.490384030024591766e+03 1.490384569883674885e+03 1.490385109742758232e+03 1.490385649601841578e+03 1.490386189460924925e+03 1.490386729320008271e+03 1.490387269179091618e+03 1.490387809038174964e+03 1.490388348897258311e+03 1.490388888756341657e+03 1.490389428615425004e+03 1.490389968474508350e+03 1.490390508333591697e+03 1.490391048192675044e+03 1.490391588051758390e+03 1.490392127910841737e+03 1.490392667769925083e+03 1.490393207629008430e+03 1.490393747488091776e+03 1.490394287347175123e+03 1.490394827206258469e+03 1.490395367065341588e+03 1.490395906924424935e+03 1.490396446783508281e+03 1.490396986642591628e+03 1.490397526501674974e+03 1.490398066360758321e+03 1.490398606219841668e+03 1.490399146078925014e+03 1.490399685938008361e+03 1.490400225797091707e+03 1.490400765656175054e+03 1.490401305515258400e+03 1.490401845374341747e+03 1.490402385233425093e+03 1.490402925092508440e+03 1.490403464951591786e+03 1.490404004810675133e+03 1.490404544669758479e+03 1.490405084528841826e+03 1.490405624387925172e+03 1.490406164247008292e+03 1.490406704106091638e+03 1.490407243965174985e+03 1.490407783824258331e+03 1.490408323683341678e+03
1.490995789265058420e+03 1.490997460531300021e+03 1.490999350354966737e+03 1.491001240178633452e+03 1.491003130002300168e+03 1.491005019825966883e+03 1.491006909649633371e+03 1.491008799473300087e+03 1.491010689296966802e+03 1.491012579120633518e+03 1.491014468944300006e+03 1.491016358767966722e+03 1.491018248591633437e+03 1.491020138415300153e+03 1.491022028238966868e+03 1.491023918062633356e+03 1.491025807886300072e+03 1.491027697709966787e+03 1.491029587533633503e+03 1.491031477357300219e+03 1.491033367180966707e+03 1.491035257004633422e+03 1.491037146828300138e+03 1.491039036651966853e+03 1.491040926475633341e+03 1.491042816299300057e+03 1.491044706122966772e+03 1.491046595946633488e+03 1.491048485770300204e+03 1.491050375593966692e+03 1.491052265417633407e+03 1.491054155241300123e+03 1.491056045064966838e+03 1.491057934888633326e+03 1.491059824712300042e+03 1.491061714535966757e+03 1.491063604359633473e+03 1.491065494183300189e+03 1.491067384006966677e+03 1.491069273830633392e+03 1.491071163654300108e+03 1.491073053477966823e+03 1.491074943301633539e+03 1.491076833125300027e+03 1.491078722948966742e+03 1.491080612772633458e+03 1.491082502596300174e+03 1.491084392419966662e+03 1.491086282243633377e+03 1.491088172067300093e+03 1.491090061890966808e+03 1.491091951714633524e+03 1.491093841538300012e+03 1.491095731361966727e+03 1.491097621185633443e+03 1.491099511009300159e+03 1.491101400832966647e+03 1.491103290656633362e+03 1.491105180480300078e+03 1.491107070303966793e+03 1.491108960127633509e+03 1.491110849951299997e+03 1.491112739774966713e+03 1.491114629598633428e+03 1.491116519422300144e+03 1.491118409245966859e+03 1.491120299069633347e+03 1.491122188893300063e+03 1.491124078716966778e+03 1.491125968540633494e+03 1.491127858364299982e+03 1.491129748187966698e+03 1.491131638011633413e+03 1.491133527835300129e+03 1.491135417658966844e+03 1.491137307482633332e+03 1.491139197306300048e+03 1.491141087129966763e+03 1.491142976953633479e+03 1.491144866777300194e+03 1.491146756600966683e+03 1.491148646424633398e+03 1.491150536248300114e+03 1.491152426071966829e+03 1.491154315895633317e+03 1.491156205719300033e+03 1.491158095542966748e+03 1.491159985366633464e+03 1.491161875190300179e+03 1.491163765013966668e+03 1.491165654837633383e+03 1.491167544661300099e+03 1.491169434484966814e+03 1.491171324308633302e+03 1.491173214132300018e+03 1.491175103955966733e+03 1.491176993779633449e+03 1.491178883603300164e+03 1.491180773426966653e+03 1.491182663250633368e+03
1.492543253820125074e+03 1.492543933936300164e+03 1.492544647509966808e+03 1.492545361083633452e+03 1.492546074657300096e+03 1.492546788230966740e+03 1.492547501804633384e+03 1.492548215378300029e+03 1.492548928951966673e+03 1.492549642525633317e+03 1.492550356099299961e+03 1.492551069672966833e+03 1.492551783246633477e+03 1.492552496820300121e+03 1.492553210393966765e+03 1.492553923967633409e+03 1.492554637541300053e+03 1.492555351114966697e+03 1.492556064688633342e+03 1.492556778262299986e+03 1.492557491835966630e+03 1.492558205409633501e+03 1.492558918983300146e+03 1.492559632556966790e+03 1.492560346130633434e+03 1.492561059704300078e+03 1.492561773277966722e+03 1.492562486851633366e+03 1.492563200425300010e+03 1.492563913998966655e+03 1.492564627572633299e+03 1.492565341146300170e+03 1.492566054719966814e+03 1.492566768293633459e+03 1.492567481867300103e+03 1.492568195440966747e+03 1.492568909014633391e+03 1.492569622588300035e+03 1.492570336161966679e+03 1.492571049735633324e+03 1.492571763309299968e+03 1.492572476882966839e+03 1.492573190456633483e+03 1.492573904030300127e+03 1.492574617603966772e+03 1.492575331177633416e+03 1.492576044751300060e+03 1.492576758324966704e+03 1.492577471898633348e+03 1.492578185472299992e+03 1.492578899045966637e+03 1.492579612619633508e+03 1.492580326193300152e+03 1.492581039766966796e+03 1.492581753340633441e+03 1.492582466914300085e+03 1.492583180487966729e+03 1.492583894061633373e+03 1.492584607635300017e+03 1.492585321208966661e+03 1.492586034782633305e+03 1.492586748356300177e+03 1.492587461929966821e+03 1.492588175503633465e+03 1.492588889077300109e+03 1.492589602650966754e+03 1.492590316224633398e+03 1.492591029798300042e+03 1.492591743371966686e+03 1.492592456945633330e+03 1.492593170519299974e+03 1.492593884092966846e+03 1.492594597666633490e+03 1.492595311240300134e+03 1.492596024813966778e+03 1.492596738387633422e+03 1.492597451961300067e+03 1.492598165534966711e+03 1.492598879108633355e+03 1.492599592682299999e+03 1.492600306255966643e+03 1.492601019829633515e+03 1.492601733403300159e+03 1.492602446976966803e+03 1.492603160550633447e+03 1.492603874124300091e+03 1.492604587697966736e+03 1.492605301271633380e+03 1.492606014845300024e+03 1.492606728418966668e+03 1.492607441992633312e+03 1.492608155566300184e+03 1.492608869139966828e+03 1.492609582713633472e+03 1.492610296287300116e+03 1.492611009860966760e+03 1.492611723434633404e+03 1.492612437008300049e+03 1.492613150581966693e+03 1.492613864155633337e+03
1.494505810570891754e+03 1.494506890228400152e+03 1.494508021771066751e+03 1.494509153313733350e+03 1.494510284856399949e+03 1.494511416399066775e+03 1.494512547941733374e+03 1.494513679484399972e+03 1.494514811027066798e+03 1.494515942569733397e+03 1.494517074112399996e+03 1.494518205655066822e+03 1.494519337197733421e+03 1.494520468740400020e+03 1.494521600283066618e+03 1.494522731825733445e+03 1.494523863368400043e+03 1.494524994911066642e+03 1.494526126453733468e+03 1.494527257996400067e+03 1.494528389539066666e+03 1.494529521081733492e+03 1.494530652624400091e+03 1.494531784167066689e+03 1.494532915709733288e+03 1.494534047252400114e+03 1.494535178795066713e+03 1.494536310337733312e+03 1.494537441880400138e+03 1.494538573423066737e+03 1.494539704965733335e+03 1.494540836508400162e+03 1.494541968051066760e+03 1.494543099593733359e+03 1.494544231136399958e+03 1.494545362679066784e+03 1.494546494221733383e+03 1.494547625764399982e+03 1.494548757307066808e+03 1.494549888849733406e+03 1.494551020392400005e+03 1.494552151935066831e+03 1.494553283477733430e+03 1.494554415020400029e+03 1.494555546563066628e+03 1.494556678105733454e+03 1.494557809648400053e+03 1.494558941191066651e+03 1.494560072733733477e+03 1.494561204276400076e+03 1.494562335819066675e+03 1.494563467361733501e+03 1.494564598904400100e+03 1.494565730447066699e+03 1.494566861989733297e+03 1.494567993532400124e+03 1.494569125075066722e+03 1.494570256617733321e+03 1.494571388160400147e+03 1.494572519703066746e+03 1.494573651245733345e+03 1.494574782788400171e+03 1.494575914331066770e+03 1.494577045873733368e+03 1.494578177416399967e+03 1.494579308959066793e+03 1.494580440501733392e+03 1.494581572044399991e+03 1.494582703587066817e+03 1.494583835129733416e+03 1.494584966672400014e+03 1.494586098215066841e+03 1.494587229757733439e+03 1.494588361300400038e+03 1.494589492843066637e+03 1.494590624385733463e+03 1.494591755928400062e+03 1.494592887471066661e+03 1.494594019013733487e+03 1.494595150556400085e+03 1.494596282099066684e+03 1.494597413641733510e+03 1.494598545184400109e+03 1.494599676727066708e+03 1.494600808269733307e+03 1.494601939812400133e+03 1.494603071355066731e+03 1.494604202897733330e+03 1.494605334440400156e+03 1.494606465983066755e+03 1.494607597525733354e+03 1.494608729068400180e+03 1.494609860611066779e+03 1.494610992153733378e+03 1.494612123696399976e+03 1.494613255239066802e+03 1.494614386781733401e+03 1.494615518324400000e+03 1.494616649867066826e+03 1.494617781409733425e+03
